1409662,2901099
1409662,2964908
1409662,3003909
1409662,3186714
1409662,3275717
1409662,3287175
1409662,3302721
1409662,3309126
1409662,3309680
1409662,3489237
1409662,3585250
1409662,3904771
1409662,3910444
1409709,1370298
1409709,1556180
1409709,1697648
1409709,1812896
1409709,1924335
1409709,1971659
1409709,2670643
1409709,3281011
1409709,3319350
1409709,3546382
1409709,3666319
1417197,1763328
1417197,1858159
1417197,1929614
1417197,2024124
1417197,2055341
1417197,2108071
1417197,2642856
1417197,2659996
1417197,2761602
1417197,3275895
1417197,3553949
1417197,3897260
1417197,4022079
1417197,6758737
1419260,2556559
1419260,2560042
1422588,1696518
1422588,1825454
1422588,1884094
1422588,1909198
1422588,2375413
1422588,2506750
1422588,2511765
1422588,2525976
1422588,2547480
1422588,2727056
1422588,2790373
1422588,2850927
1422588,2903679
1422588,2923230
1422588,3134969
1422588,3140677
1422588,3157432
1422588,3389165
1422588,3596063
1422588,3607357
1422588,3737674
1422588,3807653
1422588,3816968
1430198,3292329
1430198,3309544
1430198,3800935
1430198,3817303
1430198,3965456
1430198,6094325
1430198,6384714
1430198,6706289
1433085,1904287
1433085,2527685
1433085,3042251
1433085,3105777
1433085,3523242
1438315,1970541
1438315,2060718
1438315,2106462
1438315,2708528
1438315,2910904
1438315,3044883
1438315,3275895
1438315,6785132
1445271,2430467
1445271,2547842
1445271,2655470
1445271,2740348
1445271,2966883
1445271,3003151
1445271,3044883
1445271,3549715
1445271,6389544
1448404,2191882
1448404,2594949
1448404,2951194
1448404,2964977
1448404,3122980
1448404,3126860
1448404,3181642
1448404,3378684
1448404,6242771
1448404,6690964
1452087,2889358
1452087,3966758
1458144,1310913
1458144,1927891
1458144,2189076
1458144,2540054
1458144,3046353
1458144,3121350
1458144,3334054
1463468,2025268
1463468,2140804
1463468,2180755
1463468,2384600
1463468,2662016
1463468,2662408
1463468,2668332
1463468,2739728
1463468,3275657
1465437,1349989
1465437,1570017
1465437,2181284
1465437,2673540
1465437,2964908
1465437,3287175
1465438,1371995
1465438,1556177
1465438,1763069
1465438,1991829
1465438,2068089
1465438,3108058
1465438,3487117
1465438,3596063
1466604,1675432
1466604,1832743
1466604,1944595
1467683,4054448
1467683,6363177
1467683,6738599
1467844,1696518
1467844,2444321
1467844,2727056
1467844,2850927
1467844,2903679
1467844,3134969
1467844,3157432
1467844,3596063
1467844,3607357
1467844,3662696
1467844,3807653
1467844,3816968
1467844,6094794
1467844,6123513
1467844,6347785
1467844,6354792
1467844,6436040
1467844,6652356
1467844,7039365
1467844,7047281
1469083,1756914
1469083,1991568
1469083,1996629
1469083,2245877
1469083,2678583
1469083,2853680
1469083,2890501
1469083,3275857
1469083,3293339
1469083,3308584
1469083,3527829
1469083,3571496
1469084,1832743
1469084,1896073
1469084,2010048
1469084,2187461
1469084,2191883
1469084,2318983
1469084,2348836
1469084,2424992
1469084,2494458
1469084,2606746
1469084,2648146
1469084,2842756
1469084,2857024
1469084,2881947
1469084,2901099
1469084,2901399
1469084,2987920
1469084,2995996
1469084,3014039
1469084,3017902
1469084,3057885
1469084,3127259
1469084,3186714
1469084,3260201
1469084,3260586
1469084,3309680
1469084,3510930
1469084,3527834
1469084,3543673
1469084,3871432
1469084,6324215
1469103,1653667
1469103,1653676
1469103,1884094
1469103,1909198
1469103,1991829
1469103,2547480
1469103,2563840
1469103,2923230
1469103,3134969
1469103,3582820
1502186,1570017
1502186,1899928
1502186,2662183
1502186,2689121
1502186,3065103
1504709,1690901
1504709,1849851
1504709,2148392
1504709,2418197
1504709,2492706
1504709,2523766
1504709,2549202
1504709,2569828
1504709,2573555
1504709,2849069
1504709,2851383
1504709,2913290
1504709,2956413
1504709,3011842
1504709,3031378
1504709,3038570
1504709,3339112
1504709,3514326
1504709,3622374
1504709,3652479
1504709,3893160
1504709,3916385
1504709,6191147
1504709,6403671
1504709,6458088
1504744,1646363
1504744,2526762
1504744,2528491
1504744,2543815
1504744,2547480
1504744,2676658
1504744,2790373
1504744,6114005
1504744,6203798
1504744,6341128
1504744,6342326
1504747,1810603
1504747,2676060
1504747,3607357
1504747,6420645
1520003,2004172
1520003,2768681
1520003,6625630
1522229,1647335
1522229,1972180
1522229,2139617
1522229,2523954
1522229,2529158
1522229,2533502
1522229,2533573
1522229,2794065
1522229,2874654
1522229,2897395
1522229,3525284
1530573,276854
1530573,2113530
1530573,2646402
1530573,2670642
1530573,2949134
1530573,3052424
1530573,3303333
1530573,6362429
1530573,6500191
1530573,7382825
1530852,2157941
1530852,2189891
1530852,2210077
1530852,2227122
1530852,2503545
1530852,2653926
1530852,2653936
1530852,2660587
1530852,2865274
1530852,2870077
1530852,3571496
1530852,3894418
1530852,6368585
1530852,6384267
1533230,2139429
1533230,2451659
1533230,2532505
1533230,2673217
1533230,2684155
1533230,2962885
1533230,3214432
1533230,3292589
1533230,3890555
1533230,3965456
1533230,3995073
1533230,4270772
1533230,6998805
1533230,7286500
1533230,7461297
1534652,207737
1534652,1699758
1534652,1700700
1534652,2156498
1534652,2498395
1534652,3106832
1534652,3124829
1539597,1345781
1539597,1899928
1541672,1899428
1541672,1906024
1541672,1918378
1541672,1991568
1541672,2123890
1541672,2142039
1541672,2163202
1541672,2240915
1541672,2257997
1541672,2370888
1541672,2403659
1541672,2655472
1541672,2664520
1541672,3054549
1541672,3065112
1541672,3094681
1541672,3170749
1541672,3283552
1541672,3311855
1541672,3311856
1541672,3428496
1541672,3894418
1541672,6315513
1541672,7002689
1541672,7028540
1542564,881709
1554359,159313
1554359,2025268
1554359,2184022
1554359,2241964
1554359,2384600
1554359,2662016
1554359,2662408
1554359,2668332
1554359,2739728
1554359,3003151
1554359,3294836
1554359,3898862
1554359,6156604
1554359,6456276
1556176,98828
1556176,2121571
1556176,2123890
1556176,2189891
1556176,2354749
1556176,2403659
1556176,2664520
1556176,3283552
1556176,3297883
1556176,3571496
1556176,6355180
1556177,2296596
1556177,3127229
1556180,1674689
1556180,1675318
1556180,1679332
1556180,1697648
1556180,1936620
1556180,1967440
1556180,1971659
1556180,2902268
1556180,3159965
1556180,3525284
1556180,3666319
1565635,388619
1565635,2523954
1565635,2527266
1565635,2684716
1565635,2838358
1565635,3102301
1565635,3102302
1565635,3275717
1565635,3292315
1565635,3309126
1565635,3492379
1565635,3519340
1569197,1679985
1569197,1918382
1569197,1991568
1569197,2040394
1569197,2307296
1569197,2404717
1569197,2565838
1569197,2676665
1569197,2981749
1569197,3065103
1569197,3107658
1569197,3282945
1569406,1874178
1569406,2250718
1569406,2966437
1569406,3262666
1569406,3309126
1569406,3492379
1569406,3519340
1569406,3525284
1569406,3542537
1569406,7286067
1570315,2040388
1570315,2139617
1570315,2295787
1570315,2307094
1570315,2405400
1570315,2794065
1570315,3044884
1570315,3275717
1570315,3277269
1570315,3309126
1570315,3525284
1570315,3956883
1572091,2166735
1572091,2416642
1586783,1586783
1586783,1974216
1586783,2004172
1586783,2139396
1586783,2651055
1586783,2951224
1586783,3494431
1586783,6116858
1586783,7439541
1592439,208156
1592439,219345
1592439,1975377
1592439,2687059
1592439,2895363
1592439,3159965
1592439,3301484
1592439,3530850
1599304,3336401
1599304,3621799
1602013,1711209
1602013,1918382
1602013,2040394
1602013,2354749
1602013,3033021
1602013,3403714
1602510,3456943
1606723,1834233
1606723,2134205
1606723,2204602
1606723,2902268
1606723,3159965
1606723,3238312
1606724,1669848
1606724,2522407
1606724,2529158
1606724,2965652
1606724,6530055
1613467,1675432
1613467,1824775
1613467,1832743
1613467,2029797
1613467,2163026
1613467,2562156
1613467,2576007
1613467,2643662
1613467,2885918
1613467,2965652
1613467,3003909
1613467,3275717
1613467,3290380
1613467,3585250
1613467,6530055
1626994,913920
1626994,1878639
1626994,1954451
1626994,2004172
1626994,2369660
1626994,2495112
1626994,2707518
1626994,3042254
1626994,3192037
1626994,3391344
1626994,3399876
1626994,3416556
1626994,3911910
1626994,6150150
1626994,6738600
1627514,2223701
1627514,3493184
1627514,3556104
1632685,2389754
1632685,3308958
1632685,3403714
1632685,3632094
1634622,2204056
1634622,2226113
1634622,2237405
1634622,2243134
1634622,2263645
1634622,3540950
1634622,6360782
1636838,1951827
1638761,1698584
1638761,1700959
1638761,2197139
1638761,2644534
1638761,2882518
1638761,3003909
1638761,3056757
1638761,3134263
1638761,3186714
1638761,3298620
1638761,3302721
1638761,3309680
1638761,3519340
1638761,3571496
1638761,6367043
1644920,2204056
1644920,2237405
1644920,2263645
1644920,2406597
1644920,3540950
1657263,2175235
1657263,2329593
1657263,3614389
1657263,3669189
1657263,3746663
1657263,4029511
1657263,6231206
1658791,388619
1658791,1703973
1658791,1826279
1658791,1899407
1658791,1971998
1658791,2217193
1658791,2623736
1658791,2961842
1658791,3079605
1658791,3485683
1658791,3496416
1658791,3531381
1658791,6202817
1658791,6216134
1658791,6339614
1658791,7041259
1671006,284714
1671006,2318983
1671006,2348836
1671006,2642771
1671006,2842756
1671006,2885918
1671006,2891459
1671006,2903835
1671006,2987920
1671006,3003909
1671006,3159965
1671006,3309680
1671006,3530850
1671006,3585250
1672065,2268272
1672065,2651002
1672065,3875157
1672065,3904771
1672065,6978807
1675200,2253835
1675200,2794065
1675200,2838359
1675200,3044894
1676562,1976101
1676562,2659430
1676562,2901399
1676562,2901931
1676562,3057885
1676562,3417056
1676562,3488932
1676562,3489237
1676562,3653560
1676562,3891468
1676562,6608876
1676562,7353727
1677834,1696864
1677834,2502462
1677834,2533573
1677834,2839003
1677834,2843209
1677834,2937583
1677834,2972427
1677834,3882501
1677834,6210472
1677834,6212541
1677834,6227512
1677834,6236119
1677834,6237011
1677834,6237012
1677834,6237013
1678597,2649091
1678597,3277624
1678597,3300639
1678597,3355527
1678597,3421907
1678597,6223804
1679291,1971998
1679291,2573589
1679291,2731720
1679291,2891459
1679291,2903835
1679291,6334624
1684365,6746903
1692206,282608
1692206,2478541
1692206,3325060
1692206,6822503
1696864,2533573
1696864,2937583
1696864,3531850
1696864,6145952
1698582,353557
1698582,3053305
1698582,3315789
1698582,3514330
1698582,3522331
1698582,3546382
1698582,6123526
1698582,6367043
1698582,6374896
1698582,6384027
1698582,7030831
1700700,2156498
1700700,2498395
1700700,3106832
1704297,3322914
1704297,6362005
1707061,2503545
1707061,2547842
1707061,2828354
1707061,2837217
1707061,2952656
1707061,3156405
1707531,1697648
1707531,2190098
1707531,2406723
1707531,2510155
1707531,3309126
1707531,3309680
1707531,3525284
1710892,2471192
1710892,2546824
1710892,2670642
1710892,2681500
1710892,3000746
1710892,3512565
1710892,3528867
1711209,2620783
1711209,2722845
1711209,2824266
1711209,2834824
1711209,3540010
1711209,3901744
1711209,6369965
1711209,6369971
1729269,2254458
1729269,2653926
1729269,2661589
1729269,3275857
1729269,3307452
1729269,3897287
1729269,6458521
1729686,1697648
1729686,2200729
1729686,2295694
1729686,2406723
1729686,2507922
1729686,2510155
1729686,2523954
1729686,2666213
1729686,2882518
1729686,2885918
1729686,2966437
1729686,3262666
1729686,3264405
1729686,3294069
1729686,3319305
1729686,3514327
1729686,3585250
1734985,1865159
1734985,2571758
1734985,2915437
1734985,3048052
1734985,3096429
1734985,3184351
1734985,3300140
1734985,3919804
1734985,4036563
1734985,4075944
1734985,6472813
1737841,1703973
1737841,1967433
1737841,2091881
1737841,2119056
1737841,2504637
1737841,2623736
1737841,2852569
1737841,2961842
1737841,3133259
1737841,3512604
1737841,3531381
1737841,4092862
1737841,6373460
1737841,7041259
1739347,729450
1739347,1987411
1739347,2326002
1739347,2387037
1739347,2522373
1739347,2915437
1739347,7242598
1739687,275862
1739687,2910288
1739687,3700028
1739687,3945267
1742694,2190770
1742694,2209342
1742694,2237405
1742694,2240915
1742694,2276309
1742694,2405798
1742694,2506091
1742694,2563455
1742694,2702912
1742694,2739037
1742694,2967151
1742694,2975549
1742694,3054357
1742694,3071485
1742694,3124685
1742694,3127418
1742694,3184351
1742694,3275145
1742694,3282462
1742694,3325324
1742694,3396267
1742694,3516607
1742694,3516608
1742694,3535493
1742694,3536980
1742694,3552509
1742694,3935560
1742694,4044780
1742694,6368289
1742694,6428619
1742694,6696573
1747611,3193900
1747611,3402300
1747611,3548333
1747611,3666320
1747611,3770314
1747611,4074198
1747949,2253835
1747949,2295787
1747949,2384663
1747949,2405400
1747949,2794065
1747949,3044884
1747949,3956883
1755637,3065115
1755637,3523245
1763025,1968298
1763025,2024124
1763025,2210117
1763025,2848560
1763025,3011571
1763025,3102301
1763069,885298
1763069,2035962
1763069,2496273
1763069,2506115
1763069,2740348
1763069,3184351
1763069,3487117
1773148,1865159
1773148,1995769
1773148,2110424
1773148,2184066
1773148,2254723
1773148,2767340
1773148,2949919
1773148,2951156
1773148,2975546
1773148,3048052
1773148,3290007
1773148,3786640
1773148,3991281
1773148,6343023
1776893,2097291
1776893,2196358
1776893,2491424
1776893,2629641
1776893,2767340
1776893,2869996
1776893,2882967
1776893,3239454
1776893,4006660
1776893,6374455
1776893,6751735
1781827,2231487
1781827,2611574
1781827,2643808
1781827,3105777
1781827,3457697
1781827,3771500
1781827,3862838
1781827,3871764
1781827,6382202
1781827,6392533
1786627,2149684
1786627,2374847
1786627,2651055
1786627,3057885
1786627,3186714
1786627,3309680
1786627,3417055
1786627,3863753
1786627,3863777
1786627,3879759
1786627,4053948
1786627,6465129
1786627,6738600
1786627,6759229
1786627,6998810
1786627,7429060
1810603,1697380
1810603,1884094
1810603,1909198
1810603,2105258
1810603,2543815
1810603,2790373
1810603,2850927
1810603,3607357
1810603,3807653
1810603,6094794
1810603,6139381
1810603,7003664
1825939,2507922
1825939,2902268
1825939,3159965
1825939,3280182
1825939,3301484
1825939,3522324
1825939,6368290
1826646,2252528
1826646,2943624
1826646,3159965
1826646,3301484
1826646,3311778
1826646,3329076
1826646,6224805
1826646,6337213
1826646,6457859
1826646,7024027
1831491,1824775
1831491,2643662
1831491,2695377
1831491,2885918
1831491,2966437
1831491,3102301
1831491,3525284
1831491,3585250
1831491,3904771
1832597,1669848
1832597,2258003
1832597,2318346
1832597,2507922
1832597,2522407
1832597,2529158
1832597,2676272
1832597,2684716
1832597,2847947
1832597,2965652
1832597,3042254
1832597,3277269
1832597,3280372
1832597,3309126
1832597,3525284
1832597,6210909
1832597,6530055
1833011,2495077
1833011,2563840
1833011,2668076
1833011,2968887
1833011,3113569
1833011,3289293
1833011,3371576
1833011,3582820
1833011,4054448
1833011,6363177
1833011,6734382
1833011,6738599
1834379,1672065
1834379,1688592
1834379,2268272
1834379,2961842
1834379,3875157
1834379,3904771
1834379,6220083
1834379,6607315
1834379,6978807
1835345,2119056
1835345,2504637
1835345,2654288
1835345,2864296
1835345,3090724
1835345,3111913
1835345,3132410
1835345,3919090
1835345,6220083
1835345,6791599
1847938,142518
1847938,3496364
1847938,4029093
1847938,6341149
1847938,6413943
1847938,6892910
1849171,2731459
1849171,3236020
1849171,3373246
1849171,3405615
1849171,3612204
1849171,3723133
1849772,2503412
1849772,2644143
1849772,2933288
1849772,3025043
1849772,3030140
1849772,3920474
1849772,6134470
1849772,6202576
1849772,6362427
1849772,6766909
1850761,49051
1850761,913975
1850761,2221067
1850761,3005362
1850761,3900076
1850761,4018414
1850761,6338503
1860008,1884887
1860008,2227133
1860008,2524337
1860008,2531916
1860008,2546846
1860008,2784542
1860008,2969909
1860008,3105747
1860008,3113904
1860008,3122980
1860008,3396784
1860008,3710012
1860008,3792697
1860008,4054448
1860008,6468791
1860008,6480821
1860008,6738599
1860008,7016639
1863105,2140087
1863105,2142052
1863105,2179591
1863105,3276476
1864963,389722
1864963,2188030
1864963,2520361
1864963,2523404
1864963,2612758
1864963,2649514
1864963,2785225
1864963,2806767
1864963,3410164
1864963,3622198
1864963,3862110
1864963,6480821
1864963,7016638
1864963,7241881
1873263,2326003
1873263,2920149
1873263,3618162
1873263,6521362
1878639,2495112
1878639,3391344
1878639,3525875
1878639,3863753
1878639,6407601
1881916,1978328
1881916,7160533
1884094,142036
1884094,1970710
1884094,2563840
1884094,2669529
1884094,2676060
1884094,2735454
1884094,2850927
1884094,2894428
1884094,2907547
1884094,2946385
1884094,2953253
1884094,2959622
1884094,2975970
1884094,3189546
1884094,3318506
1884094,3544871
1884094,3661732
1884094,3816968
1884094,3943274
1884094,6134470
1884094,6210824
1884094,6218080
1884094,6323144
1884094,6360695
1884094,7001256
1884094,7016638
1884094,7144445
1884094,7286501
1899142,1971173
1899142,2542156
1899142,2663991
1899142,2838358
1899142,3090724
1899142,3102301
1899142,3102302
1899142,3136564
1899142,3275717
1899142,3292330
1899142,3309126
1899142,3919090
1899428,2105341
1899428,2227122
1899428,2403659
1899428,2503545
1899428,2559864
1899428,2837418
1899428,3094377
1899428,3135217
1899428,6437248
1899431,1971174
1899431,2233244
1899431,2405400
1899431,2522407
1899431,2529158
1899431,2687059
1899431,2838358
1899431,3159965
1899431,3522324
1899928,2404717
1899928,2689121
1899928,2888698
1899928,2981749
1902501,1972779
1902501,2115690
1902501,2163026
1902501,2507922
1902501,2510155
1902501,2562156
1902501,2882518
1902501,2885918
1902501,3003909
1902501,3309126
1902501,3525284
1904067,2351024
1904067,2951155
1904067,3384185
1904067,3732633
1904067,3945267
1904067,3979683
1904067,6862134
1904287,1826248
1904287,2527683
1904287,2591648
1904287,2647446
1904287,2767340
1904287,3042251
1904287,3944961
1904287,3971842
1904327,3084140
1904327,3440569
1904327,6470179
1909198,2547480
1909198,2587591
1909198,2790373
1909198,2850927
1909198,2907547
1909198,2923230
1909198,3140677
1909198,3607357
1909198,3661732
1909198,3807653
1909198,3816968
1909198,3943274
1909198,3987975
1909198,7016638
1912918,6386582
1912918,6714534
1918378,2123890
1918378,2257997
1918378,2307295
1918378,2664520
1918378,2962514
1918378,6384267
1918378,7028540
1918378,7159398
1918382,1671379
1918382,2240915
1918382,2354749
1918382,2620783
1918382,2664520
1918382,3032715
1918382,3033021
1918382,3054559
1918382,3057897
1918382,3107658
1918382,3308958
1918382,3403714
1918382,3428496
1918382,3527829
1918382,3540010
1918382,3543053
1918382,3898828
1924335,1697648
1924335,3065114
1924397,1972779
1924397,2113614
1924397,2115690
1924397,2163026
1924397,2250718
1924397,2507922
1924397,2663991
1924397,2838358
1924397,2885918
1924397,3003909
1924397,3186714
1924397,3275717
1924397,3290380
1924397,3302721
1924397,3309126
1924397,3309680
1924397,3525284
1924397,3542537
1924397,3585250
1929614,1968298
1929614,1987704
1929614,2024124
1929614,2108071
1929614,2659996
1929614,3275895
1929614,6776628
1932903,2192194
1932903,2224265
1932903,2565999
1932903,2886833
1932903,3553949
1932903,6086002
1932936,2500168
1932936,3054549
1932936,3054559
1932936,3056758
1932936,3283552
1932936,3996167
1933705,989665
1933705,1830860
1933705,1967767
1933705,2179591
1933705,2195347
1933705,2276310
1933705,2491424
1933705,2530249
1933705,2644534
1933705,2859524
1933705,2915437
1933705,3054358
1933705,3069532
1933705,3219969
1933705,3529954
1933705,3552364
1933705,3553949
1933705,3621801
1933705,3825934
1933705,3885716
1933705,3886464
1933705,3905477
1933705,3924216
1933705,6086002
1933705,6352728
1933705,6362005
1933705,6370760
1933705,6374455
1933705,6381010
1933705,6383927
1933705,6387483
1933705,6416511
1933705,6765223
1946445,1697648
1946445,1967440
1946445,2040387
1946445,2190098
1946445,2197139
1946445,2201499
1946445,2204345
1946445,2210078
1946445,2406723
1946445,2523954
1946445,2700903
1946445,2917700
1946445,2966437
1946445,3045545
1946445,3519340
1946445,3525284
1946445,6362005
1951827,2916872
1951827,6679186
1951827,6698317
1954451,2563455
1954451,3056758
1954451,3428496
1954451,3901180
1971998,367641
1971998,1139259
1971998,2499498
1971998,2507922
1971998,2567257
1971998,2573589
1971998,2659426
1971998,2891459
1971998,2892397
1971998,2903835
1971998,2966437
1971998,3159965
1971998,3460915
1971998,3901005
1971998,6363172
1971998,6459051
1972180,2507922
1972180,2966437
1972180,3264405
1972180,3277269
1972180,3283232
1972180,3292315
1972180,3292330
1972180,3309126
1972180,3343348
1972180,3525284
1972180,3906651
1972180,6383915
1975778,2891459
1975778,2895363
1975778,2903835
1975778,2987920
1975778,3240835
1975778,3309680
1975778,3863753
1976653,656468
1976653,3056764
1976653,3732633
1976653,3945267
1976653,3962933
1976653,6116343
1976653,6734383
1976653,6753855
1976653,6798965
1976653,6840627
1976653,6862134
1976653,7242598
1976653,7439537
1978328,2673897
1978328,2676665
1978328,3289991
1978328,3610255
1978328,6245984
1978328,7030828
1979939,348539
1979939,2648146
1979939,2891459
1979939,2991052
1979939,3309680
1979939,3492782
1979939,3726861
1979939,6334624
1979939,6334991
1990836,2784133
1990836,2885918
1990836,2892397
1990836,3003909
1990836,3057885
1990836,3309680
1990836,3585250
1990836,6202817
1990836,6541983
1991827,6384269
1991829,2496273
1991829,3487117
1991829,3596063
1991829,3816968
1991829,3945267
1991829,6873515
1991839,2189891
1991839,2354749
1991839,2503545
1991839,2662016
1991839,2662408
1991839,2668332
1991839,2739728
1991839,3297887
1991839,3366906
1991839,3549715
1991839,3571496
1991839,6365945
1991839,6416540
1991839,6456276
1991854,1697648
1991854,1971659
1991854,1975377
1991854,2406723
1991854,3053305
1991854,6374896
1996330,2643336
1996330,2865245
1996330,2865246
1996330,3515188
1996330,6124126
1996330,7032319
1999488,2354749
1999488,2662016
1999488,2662408
1999488,2668332
1999488,2739728
1999488,3283552
1999488,3311855
1999488,3366906
1999488,3403714
1999488,3542671
1999488,6355180
2002494,2563455
2002494,2566545
2002494,2878850
2002494,2888698
2002494,2892607
2002494,2899775
2002494,3017796
2002494,3384181
2002494,3879724
2002494,6321085
2002494,6363172
2003637,2787103
2004172,1174829
2004172,2137749
2004172,2351509
2004172,2495112
2004172,2524339
2004172,2651055
2004172,2721842
2004172,2964983
2004172,3399876
2004172,3792661
2004172,3878809
2004172,6680484
2004172,6760663
2004172,6862129
2010535,2684709
2010535,2865274
2010535,3290006
2010535,3366906
2010535,3403714
2010535,3527829
2010535,3542647
2010535,3571496
2010535,3882489
2010535,6376219
2010535,6384267
2010535,6432610
2015712,823065
2015712,2524415
2015712,3230579
2015712,6103159
2031607,870355
2031607,3069470
2031607,3375126
2031607,3486790
2031607,3530850
2031607,6476871
2031607,7364163
2040701,159313
2040701,1991839
2040701,2121571
2040701,2138534
2040701,2140804
2040701,2184022
2040701,2189891
2040701,2354749
2040701,2503545
2040701,2526729
2040701,2567684
2040701,2653936
2040701,2662016
2040701,2662408
2040701,2668332
2040701,2739728
2040701,3086658
2040701,3094377
2040701,3290006
2040701,3294836
2040701,3403714
2040701,3549715
2040701,3571496
2040701,3894118
2040701,6365945
2040701,6377007
2043812,2894928
2043812,3065103
2043812,3360218
2056281,2464510
2056281,2567683
2056281,2577492
2056281,2784784
2056281,2961842
2056281,3485683
2056281,6202817
2056281,6839196
2063876,2318983
2063876,2401398
2063876,2499505
2063876,3309680
2063876,3488932
2063876,6608876
2063876,7053038
2068089,2307293
2068089,2507378
2068089,2521806
2068089,6306391
